new_tag,acc_id,peakid,accidents
people falling,1335,CHOY,Dekeyser suffered cut leg before summiting
people falling,1343,CHOY,Ormazabal's death from exhaustion and fatal fall
people falling,1347,CHOY,Giacone hit by a falling stone on his head in Kodari near a lodge where he was walking on April on 17th
people falling,1360,CHOY,Cerebral edema Karma Dhoj; Spang slipped at 7800m at 1 pm and fell down to 7400m (fatal fall)
people falling,1362,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th
people falling,1366,CHOY,Lahuin's fall
people falling,1379,CHOY,Minor frostbite in right foot of Mondino; Marabotto fall
people falling,1381,CHOY,Wang Feng's fall
people falling,1384,CHOY,Lazar did not go to mountains; had accident in Kathmandu and went home
people falling,1406,CHOY,Tsang broke his leg in a fall after summit
people falling,1415,CHOY,Neefjes frostbitten fingers; Verhoere fatal fall
people falling,1428,CHOY,Fatal fall by Nones; Nocker's edema
people falling,1437,CHOY,Rodriguez's altitude problem; Quintero's fall
people falling,1457,MANA,Jaworski fatal fall below C1
people falling,1458,MANA,Studer slight frostbite in feet on summit push; 4 members left BC to camps due to much snowfall; Juen at 500m above C3 slipped in vertical icefall starting avalanche that swept him away
people falling,1459,MANA,One member fell but not really hurt
people falling,1468,MANA,Avalanche carried 3 Austrian 'Sherpas' down 1000 ft (uninjured)
people falling,1475,MANA,"Fatal fall; no altitude sickness, all members had scaled 7000m peaks elsewhere"
people falling,1478,MANA,Grossrubatscher fatal fall; Mutschlechner killed by lightning
people falling,1480,MANA,Quinterio slipped 150m but not hurt; Suarez fatal fall at 7100m
people falling,1482,MANA,Slight frostbite by Agullo; some members slightly battered by avalanche falls into crevasse
people falling,1484,MANA,Arbelaez fell in crevasse but rescued unharmed; 2 members slight frostbite; Sherpa cook got sick (ulcers?) and left expedition
people falling,1486,MANA,Passino jumped crevasse Sep 27 and injured both feet; two fatalities
people falling,1489,MANA,"Schultz fell bruising, pulling ligaments, frostbitten fingers & toes, and heart slightly affected"
people falling,1492,MANA,Petter frostbitten fingers; Thomas frostbitten toes; Bartok frostbitten (may lose toes and needed horse and helicopter to KTM); Kloss inflamed lungs; Bornschein broke rib in fall; Starke and Zunk fatal falls
people falling,1498,MANA,2 men had small fall into crevasse but saved by rope; 3 men have some frostbite but not serious (not black); 2 killed by avalanche at C5
people falling,1512,MANA,Teiko Suzuki disappeared (fell?) near C5
people falling,1516,MANA,Kardhordo disappeared and Rybansky died on fixed ropes; Sperka's toes frostbitten but will heal
people falling,1520,MANA,Kim Ki-Sup killed in fall
people falling,1527,MANA,Oriol fell 2m into crevasse at 6300m but was clipped to fixed rope
people falling,1529,MANA,Nothing serous but one member altitude sickness and one member struck by falling rock
people falling,1532,MANA,2 Gangdals and Dawa Tshering slightly frostbitten toes; 2 Sherpas uninjured in fall
people falling,1535,MANA,Tarasewicz and Pustelnik fell down about 300/400m (Tarasewicz got cut on his left chin by the ice axe of Pustelnik)
people falling,1544,MANA,Sue Fear fell into crevasse
people falling,1556,MANA,Fall of Dr. Szabo Levente
people falling,1572,MANA,Naseri fell from 7900m and disappeared
people falling,1577,MANA,Fatal avalanche swept tent and Gasull and Karma were sleeping in it; it carried them down to 6000m killing Gasull (says Tashi 15/2/13)
people falling,1578,MANA,Magliano and Dawa Dorje died in the avalanche
people falling,1580,MANA,Nima Gyalzen fell into crevasse
people falling,1581,MANA,Newton altitude sickness; Crampton's fall in crevasse
people falling,1583,MANA,Frostbite on both feet by Carvajal and both hands by Saldana; Velez fall
people falling,1585,MANA,Gong fell in descent and broke her ankle (evacuated by helicopter from BC)
people falling,1586,MANA,"Lakpa Tsering crashed into a crevasse on a paraglide test flight, but was able to extract himself (no serious injury)"
people falling,1592,LHOT,Kukuzcka fatal fall; Warecki had bad parapente landing
people falling,1594,LHOT,2 Sherpas fell but no serious injury; Spirig snowblindness and exhaustion
people falling,1596,LHOT,Cholda died from fall
people falling,1612,LHOT,Jaeger disappeared
people falling,1613,LHOT,4 climbers disappeared [on Everest]; BC visitor suffered concussion from fall
people falling,1616,LHOT,Lutz killed in fall on descent from summit
people falling,1618,LHOT,27 May Bachkirov collapsed (heart failure)
people falling,1622,LHOT,Latallo died of exhaustion while descending from C3 in a strong blizzard
people falling,1628,LHOT,"Markey sprained ankle, left BC on May 4"
people falling,1639,LHOT,Moores bad fall on 21 May; Sieger viral infection
people falling,1651,LHOT,Berardi fell down about 20m between BC/C1 at about 5600m on April 29 (evacuated from BC by helicopter)
people falling,1653,LHOT,Kalny's fatal fall; Minarik's frostbite
people falling,1658,LHOT,Pemba Doma's fatal fall
people falling,1665,LHOT,Falling stone hit Borja's left leg
people falling,1669,LHOT,Zarzuelo fell into icefall about 30m
people falling,1673,LHOT,Gal got frostbite all fingers of both hands on 22 May while descending (not very serious)
people falling,1674,LHOT,Manual Gonzalez exposure and frostbite on descent
people falling,1677,LHOT,Temba Sherpa's fatal fall
people falling,1678,LHOT,"Hong fell down 15-20m while tackling an overhang at 6500m, injuring his left knee (it was fine after 2-3 days of medication)"
hypothermia,4,EVER,3 members and 1 Chinese member frostbitten
hypothermia,7,EVER,None except slight frostbite
hypothermia,24,EVER,Tamayo frostbite of feet
hypothermia,26,EVER,1 member broke leg in 20m fall at 7600m 12th April [?] resulting in severe toes and fingers frostbite
hypothermia,40,EVER,Hixson apparently had stroke leaving S Col in descent and seriously affected; Nielson and Jamieson frostbite
hypothermia,88,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top
hypothermia,105,EVER,Lemaire serious frostbite in toes between C2 and C3 on N Ridge
hypothermia,115,EVER,Slight frostbite by 3 summit attackers; Yoon altitude sickness & never above BC
hypothermia,123,EVER,Sah and Dorje slight frostbite
hypothermia,126,EVER,Smirnov hurt by falling stone; 3 slight frostbite
hypothermia,160,EVER,Nomoto 2 frozen toes
hypothermia,168,EVER,Chuwang Nima Sherpa frostbite slight on 1 toe; Miyahara's temporary blindness in one eye
hypothermia,175,EVER,Krivocheev slight frostbite; Efimov had no strength from cold or what?
hypothermia,176,EVER,Lhakpa frostbitten toes & fingers all black
hypothermia,193,EVER,3 members slight frostbite; Warham pulmonary edema at C4 and left early; Lees 'post rinal fatigue'
hypothermia,194,EVER,Gryzka slight frostbite; Gyalbu not hurt by slight fall
hypothermia,202,EVER,Kim Tae-Kon slight frostbite
hypothermia,227,EVER,Gau badly frostbitten during bivouac at 8300m; Chen fatal fall
hypothermia,234,EVER,Yamazaki one frostbitten finger
hypothermia,262,EVER,Hannalore Schmatz and Genet died on descent from exposure
hypothermia,275,EVER,"Rodriguez frostbitten fingers, toes and nose"
hypothermia,294,EVER,"1 member died of exhaustion, exposure and frostbite"
hypothermia,298,EVER,Breitenbach killed in Khumbu Icefall
hypothermia,328,EVER,1 Sherpa died in icefall
hypothermia,331,EVER,Tashi very slight frostbite
hypothermia,341,EVER,"Dunne stomach trouble, Flynn slight frostbite"
hypothermia,351,EVER,Gorbach serious frostbite all left fingers and all toes and nose; Simonenko heart attack at BC; Kopytko disappeared
hypothermia,373,EVER,"Rafols got nose frostbite, but will heal"
hypothermia,403,EVER,Caban frostbite on right hand all fingers except the middle one
hypothermia,404,EVER,Minor frostbite of toe of Povolotski on the night of 18 May
hypothermia,405,EVER,Van der Meulen's fingers and toes numb from cold
hypothermia,416,EVER,Ang Nuru slight frostbite; Acs serious pulmonary edema
hypothermia,429,EVER,Johnson 1 frostbitten toe
hypothermia,444,EVER,Minor frostbite
hypothermia,449,EVER,Harlingten from lack of oxygen; fall of White and also little frostbite of two fingers in each hand
hypothermia,462,EVER,Kubicek mild frostbite
hypothermia,467,EVER,Harrod broken leg; Madew frostbite
hypothermia,473,EVER,Dal Cin frostbite
hypothermia,477,EVER,Fatalities; Lhakpa Gelu frostbite; 2 members snowblind
hypothermia,481,EVER,Troch's 3 fingers and 1 toe serious frostbite; Tshering Thundu snowblind
hypothermia,484,EVER,Zachary lost consciousness and has frostbite
hypothermia,488,EVER,Kato frostbitten nose and temporary blindness
hypothermia,497,EVER,Vadasdi has frostnip on both feet (big toes)
hypothermia,500,EVER,2nd degree frostbite on left toe
hypothermia,503,EVER,Mukherjee frostbitten during summit attempt; Chaitanya fatal fall
hypothermia,509,EVER,Chow frostnipped toes
hypothermia,511,EVER,Honda had frostbite on right middle finger
hypothermia,519,EVER,Frostbite of two fingers of right hand of Pema Sherpa at C3 (left for home)
hypothermia,531,EVER,Dawa Temba and Lhakpa Tsering died in the icefall
hypothermia,536,EVER,Lee Se-Jung said there was no accident; Kwak frostbitten
hypothermia,537,EVER,Sharp frozen to death in the rock cave at 8500m on May 15
hypothermia,539,EVER,Hochreiter frostbite
hypothermia,543,EVER,Negrete died due to hypothermia
hypothermia,550,EVER,First degree frostbite in both toes of Go whiles descending between ABC to CBC
hypothermia,551,EVER,HACE by Ang Temba; frostbite by Kamikomaki
hypothermia,555,EVER,Pivtsov pulmonary edema and slight frostbite one toe
hypothermia,560,EVER,Frostbite on big toe by Gonzalez; pulmonary edema by Lozada
hypothermia,562,EVER,Nothing serious but Nurbu Sherpa slight frostbite
hypothermia,563,EVER,Hsu's snowblindness; Jangjiu's frostbite
hypothermia,594,EVER,Kang's frostbitten fingers only
hypothermia,598,EVER,Byrne's total exhaustion and frostbite
hypothermia,599,EVER,Diez and Monedero fingers and toes numb from frostbite
hypothermia,600,EVER,Slight frostbite by Ochiai
hypothermia,605,EVER,One Sherpa slight frostbite; Jovovic broken knee
hypothermia,611,EVER,1 Sherpa toothache and 1 Sherpa frostbite
hypothermia,613,EVER,Fernandez slight frostbite; Trasobares pulmonary edema
hypothermia,615,EVER,Ozaki's death; Jaya Bahadur had frostbitten toes
hypothermia,621,EVER,Ignacio Anaya & Gustavo Flores frostbite; Delgadillo suffered from chest pain
hypothermia,622,EVER,Swart had frostbite and snowblindness
hypothermia,630,EVER,Yoon got frostbite in middle finger on right hand and both toes
hypothermia,632,EVER,"Pedro Jose Garcia got frostbite (right ear, left-hand little finger, right-hand index, middle and little fingers); Alfredo Garcia suffered from pulmonary edema while descending"
hypothermia,639,EVER,Rudho has frostbite on right hand at four fingers and on left hand on one finger
hypothermia,644,EVER,"Rani little bit frostbite on toe, both legs"
hypothermia,652,EVER,Slight frostbite to Martinez
hypothermia,655,EVER,Vora had frostbite
hypothermia,658,EVER,Pandit frostbitten toe
hypothermia,659,EVER,Kalafahi slight frostbite
hypothermia,664,EVER,Frostbite in all fingers of Townsden; he went to toilet without gloves on the midnight of 12 May
hypothermia,669,EVER,Ankowski got frostbite in two fingers in both hands and left toe
hypothermia,673,EVER,Phurba Tsering and Terran slight frostbite on fingers (1st degree); they were flown out to Kathmandu by heli on 22 May
hypothermia,675,EVER,Stocker had frostbite on four toes of each foot; he was flown out by helicopter from C2 after the summit push
hypothermia,681,EVER,Sherpa of Pan Zheng-Sheng got frostbite on his finger
hypothermia,683,EVER,Richard Brooks got frostbite in his toes on summit day and has been hospitalized in Kathmandu
hypothermia,685,EVER,Terry Keleher got frostbite on his left ear (flew to kathmandu from C2).
hypothermia,690,EVER,Snowblindness and frostbite for Mike Hopkins
hypothermia,691,EVER,Olivares got frostbite at his right foot and was hospitalized in Kathmandu on 23 May (he will recover 100% according to doctor).
hypothermia,693,EVER,Grabmueller frostbite on both hands
hypothermia,694,EVER,Lama Babu Sherpa fell from South Summit (body was not found); Pozdnii's snowblindness and frostbite
hypothermia,700,EVER,Zeng Jiu-Sheng and Luo Ji frostbite on hands.
hypothermia,703,EVER,Prakash Kumar minor frostbite on 3 fingers of right hand.
hypothermia,711,AMAD,Bong slight frostbite his toes
hypothermia,729,AMAD,Magar slight frostbite
hypothermia,734,AMAD,Warner slight frostbite fingers
hypothermia,776,AMAD,"Corvini, Burns, Smith and Willard frostbitten fingers; also 3 with frozen toes"
hypothermia,782,AMAD,Georges has 4 frostbitten fingers from making snowhole for 4th bivouac
hypothermia,797,AMAD,Kobayashi had frostbite on his toes
hypothermia,808,AMAD,Creatura slight frostbite
hypothermia,815,AMAD,Chang frostbitten toes
hypothermia,885,AMAD,Lem 2 fingers frostnipped
hypothermia,897,AMAD,Madison Post got frostbite on two toes
hypothermia,901,AMAD,Only serious problem was J. P. Blais frostbite
hypothermia,902,AMAD,Only Bernd Rachbauer frostbite
hypothermia,907,AMAD,Only Dameron's head cold
hypothermia,911,AMAD,Hauer frostbite on left hand
hypothermia,913,AMAD,Cookson frostnip one finger
hypothermia,916,AMAD,2nd degree frostbite on both feet of Sean
hypothermia,917,AMAD,Giordani got frostbite on right hand
hypothermia,920,AMAD,Dziob frostbite
hypothermia,926,AMAD,Yoshida 3 frostbitten fingers
hypothermia,938,AMAD,Holmes frostbite
hypothermia,942,AMAD,Minor frostbite fingers and toes of Thomas and right big toe of Thompson
hypothermia,945,AMAD,Lehuin's frostbite
hypothermia,947,AMAD,Bjoseth slight frostbite
hypothermia,988,AMAD,Slight frostbite of right-hand index finger of Damien Tomasi
hypothermia,989,AMAD,Watkins suffered frostbite.
hypothermia,990,AMAD,Maria Agudo evaculated by helicoptor to Ktm due to severe frostbite to hands and feet
hypothermia,992,AMAD,Hamlin slight frostbite on big toe
hypothermia,994,AMAD,Jose Torrents Mendez frostbite at middle finger of left hand.
hypothermia,995,AMAD,Pepevnik and Breznik frostbite
hypothermia,997,AMAD,Jose Alvarez during the descent suffered frostbite and pulmonary edema.
hypothermia,1005,AMAD,"Vivek Shivade had frostbite on middle finger and thumb of right hand (now on a recovery mode, no amputation though)."
hypothermia,1006,AMAD,"Ang Rinji Sherpa suffered minor frostbite on the tips of two toes, on summit day."
hypothermia,1018,CHOY,1 member slight frostbite
hypothermia,1039,CHOY,Wang slight frostbite on toe
hypothermia,1047,CHOY,Koncz snowblinded on final descent day; Nagy slight frostbite
hypothermia,1060,CHOY,Mazzoleni slight frostbite
hypothermia,1078,CHOY,Lutterjohann frostbitten toes
hypothermia,1085,CHOY,None on either mountain; Kim Young-Tae slight frostbite on Cho Oyu
hypothermia,1094,CHOY,Liu bad frostbite all toes and 5 fingers (will lose half of length)
hypothermia,1126,CHOY,"Ms. Koch some frostbite, says trekking agent"
hypothermia,1129,CHOY,3 members with frostbite that will heal; 1 hypothermia but OK
hypothermia,1147,CHOY,Schmid frostbitten fingers
hypothermia,1153,CHOY,Arnold slight frostbite in 2 fingers
hypothermia,1160,CHOY,Wheelock frostbitten toes
hypothermia,1168,CHOY,Goger and Chlastak some frostbite but will be OK
hypothermia,1172,CHOY,Surchat frostnipped toe
hypothermia,1183,CHOY,Contreras and Le Poole slight frostbite
hypothermia,1186,CHOY,Zuberer slight frostbite; Andorno stomach trouble & left expedition
hypothermia,1193,CHOY,Raith slight frostbite
hypothermia,1221,CHOY,Mayr frostbitten thumb
hypothermia,1227,CHOY,Takahashi slight frostbite of toes
hypothermia,1231,CHOY,Slight frostbite by Okuda on Cho Oyu
hypothermia,1232,CHOY,Ducros 7850m blind on 28th and down; slight frostbite
hypothermia,1238,CHOY,Tosas had frostbite on all ten toes.
hypothermia,1259,CHOY,Gelhardt and Hoffman frostbite
hypothermia,1288,CHOY,Ramos lower hip may be frostbitten from constant cough
hypothermia,1301,CHOY,Numb toes and fingers
hypothermia,1337,CHOY,Josette Valloton has 2nd degree frostbite on all toes except small toes
hypothermia,1345,CHOY,Simon Morillo got frostbite on one finger
hypothermia,1373,CHOY,Pablo frostbite
hypothermia,1374,CHOY,Lucco got minor frostbite in his right toe
hypothermia,1379,CHOY,Minor frostbite in right foot of Mondino; Marabotto fall
hypothermia,1380,CHOY,Minor frostbite in right toe of Tzecu on summit day
hypothermia,1410,CHOY,G. P. Kumar and Sirdar Pasang Gombu had 2 frostbitten fingers
hypothermia,1412,CHOY,Kanchha Sherpa's fingers got frostbitten on 12 May on way down to C1 from C2 (he left ABC on 14 May for Kathmandu)
hypothermia,1413,CHOY,Nijs got frostbite on three middle toes of right foot
hypothermia,1414,CHOY,Sherpa frostbitten fingers
hypothermia,1419,CHOY,Nakamura slight frostbite
hypothermia,1420,CHOY,Marcos frostbite
hypothermia,1440,CHOY,Frostbite left-hand fingers except thumb of Norieka
hypothermia,1441,CHOY,Anu had frostbite (all fingers first digits)
hypothermia,1446,CHOY,Garcia has bad frostbite on both feet
hypothermia,1447,CHOY,Frostbite on right middle finger by Afif
hypothermia,1449,CHOY,Frostbite in right-hand index finger of Pati
hypothermia,1462,MANA,Saito some frostbite on side of nose on summit day
hypothermia,1476,MANA,Monier frostbite (especially right little finger) and apoxia
hypothermia,1483,MANA,Carlos bad frostbite in toes and fingers; will lose parts of fingers; Warecki got pneumonia and was evacuated from BC on 18 Sept
hypothermia,1503,MANA,Kato's toes very badly frostbitten
hypothermia,1504,MANA,Mimura slight frostbite 1 finger; Ishii left expedition 21 August in KTM to return home because of high blood pressure; Konishi disappeared
hypothermia,1511,MANA,Kim Jung-Sup hit by ice block in chest and also some finger frostbite
hypothermia,1526,MANA,Eriksson 2 frostbitten thumbs; Burgess unconscious on walk-out
hypothermia,1537,MANA,Ang Shera frostbite
hypothermia,1538,MANA,Mattle frostnipped toes
hypothermia,1539,MANA,Dayula Sherpa on fingers slightly frostbitten in C3
hypothermia,1542,MANA,Gallati got frostbite on two fingers on right hand
hypothermia,1545,MANA,Matousek last finger of left hand seriously frostbitten
hypothermia,1549,MANA,Frostbite Kaila Sherpa
hypothermia,1552,MANA,Perez frostbitten toes
hypothermia,1584,MANA,Cipcigan frostbite all toes in right and first two in left due to wet socks; he was evacuated from Samagaon by helicopter.
hypothermia,1597,LHOT,Messner slight frostbite on wrists from wind-driven cold
hypothermia,1602,LHOT,"Reuterward frostnipped fingers, nose & cheek"
hypothermia,1603,LHOT,"Moro frostnipped finger, toes & nose"
hypothermia,1605,LHOT,Lakes & McNab frostbite
hypothermia,1609,LHOT,Gryzka slight frostbite
hypothermia,1629,LHOT,Ochoa slightly frostbitten toes and frozen corneas of his eyes
hypothermia,1630,LHOT,Berclaz slight frostbite
hypothermia,1634,LHOT,Simunek frostbite left thumb but will heal
hypothermia,1635,LHOT,Jezovsek snowblindness on 21 May and frostbite on 22 May
hypothermia,1652,LHOT,Hodges frostbite
hypothermia,1653,LHOT,Kalny's fatal fall; Minarik's frostbite
hypothermia,1654,LHOT,Chest pain and frostbite
hypothermia,1655,LHOT,Lhakpa Wangel and Nima Tenji's fingers frostbitten
hypothermia,1660,LHOT,Raffaelli's frostbitten toes
hypothermia,1663,LHOT,Pauner cerebral edema and frostbite
hypothermia,1674,LHOT,Manual Gonzalez exposure and frostbite on descent
hypothermia,1680,LHOT,Tomala got frostbitten nose and fingers.
high-altitude illness,6,EVER,Andrews altitude sickness and severely frostbitten fingers; Bruce liver infection; Allen infected tooth
high-altitude illness,12,EVER,1 member altitude sickness
high-altitude illness,38,EVER,3 members frostbite; Teare developed altitude sickness
high-altitude illness,51,EVER,5 fatalites on Khumbutse; Lobodzinski altitude sickness; Todd back problem
high-altitude illness,52,EVER,Hassler altitude sickness
high-altitude illness,56,EVER,Payot serious brain and circulation problem
high-altitude illness,72,EVER,Bourgeois altitude sickness and near-fatal crevasse fatal
high-altitude illness,88,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top
high-altitude illness,95,EVER,Gomez altitude sickness and stopped climb; 1 member hit by falling stone but not hurt
high-altitude illness,102,EVER,Matous altitude illness
high-altitude illness,124,EVER,Papta pulmonary edema and 2 fingers bad frostbite; Bisht 3 fingers bad frostbite; Sher Singh died in the icefall
high-altitude illness,141,EVER,1 member serious altitude sickness; nothing else
high-altitude illness,143,EVER,Moro cerebral edema 7600m on Sep 22
high-altitude illness,147,EVER,Garrido slight pulmonary edema going to BC too fast
high-altitude illness,151,EVER,Bass serious pulmonary edema; Beetschen kidney-stone attack
high-altitude illness,154,EVER,Nanda Rai altitude sickness at C2 and had to be helped to BC and left BC in chopper with [Lhakpa] Sonam on 25th
high-altitude illness,157,EVER,Mauduit very serious altitude sickness; Ulrich broken arm; Popinska bronchitis
high-altitude illness,193,EVER,3 members slight frostbite; Warham pulmonary edema at C4 and left early; Lees 'post rinal fatigue'
high-altitude illness,206,EVER,Solmonson got slight case pulmonary edema; Tamang cookboy sick at BC
high-altitude illness,220,EVER,Oyarzun was taken ill with acute cerebral edema; he saw 'black points and macabre insects'
high-altitude illness,223,EVER,Altitude sickness
high-altitude illness,244,EVER,Mueller altitude sickness
high-altitude illness,257,EVER,Gejo serious cerebral edema; Calonica pneumonia
high-altitude illness,258,EVER,Hlava bad altitude sickness; nothing else
high-altitude illness,270,EVER,Sudarto and Rudi altitude sickness and left BC 2nd April; Rudi also had frostbite
high-altitude illness,280,EVER,Tina lips frostbitten; cook almost died of altitude sickness but later returned to BC
high-altitude illness,286,EVER,Doctor altitude sickness
high-altitude illness,360,EVER,Temba frostbitten finger; Mingma altitude sickness and legs not good
high-altitude illness,370,EVER,Lhakpa Gyalzen Sherpa acute altitude sickness
high-altitude illness,384,EVER,Lhakpa Tshering altitude sickness
high-altitude illness,402,EVER,Hommo & Yamagata pulmonary edema at ABC and left 23 May; Sonoe Sato bronchitis
high-altitude illness,416,EVER,Ang Nuru slight frostbite; Acs serious pulmonary edema
high-altitude illness,427,EVER,Tenzing Gelji Sherpa got high altitude sickness at C2 (sent back to home)
high-altitude illness,442,EVER,"Shorten cerebral edema on May 3 (evacuated by helicopter to KTM, May 8 and left Nepal, he is Ok now)"
high-altitude illness,445,EVER,Synnott serious cerebral edema; Dougan two frostbitten fingers; Sharp left toe frostbitten and finger nails
high-altitude illness,455,EVER,Tibetan Pemba altitude sickness
high-altitude illness,458,EVER,Kitazawa got HAS at 6000m on 14th April (he could not speak and left half of body was paralyzed); moved to CBC same day and next day to KTM; left Nepal May 8
high-altitude illness,483,EVER,"Masterson developed cerebral edema at about 8600m (below South Summit, he was without supplemental oxygen)"
high-altitude illness,485,EVER,Streefkerk's lung problem
high-altitude illness,487,EVER,Sonam was altitude sick at C2 (vomiting)
high-altitude illness,526,EVER,"While descending Chang suffered from pulmonary edema, cerebral edema, keratitis, pneumonia at the altitude of 8200m on 31st (he took medicines as soon as he realized the sickness)"
high-altitude illness,548,EVER,Kishan slipped at 8400m and fell down; Anand cerebral edema
high-altitude illness,556,EVER,Hashikawa altitude sickness; Hoshiko hypertension
high-altitude illness,569,EVER,Cerebral edema by Chewang Dorje
high-altitude illness,576,EVER,Chinese woman (Li Xiao-Li) cerebral edema 10 Apr at C1 and left expedition about 12 Apr
high-altitude illness,582,EVER,Dash got sick in BC after summit
high-altitude illness,586,EVER,Hill's illness
high-altitude illness,588,EVER,"Altitude sickness, fell into a hole"
high-altitude illness,601,EVER,Marulanda and Roa suffered from pulmonary edema in ABC on 28 April (went down to Tingri for 3 days and back to ABC); Roa again suffered from pulmonary edema in ABC and went down to Nyalam for 4 days
high-altitude illness,609,EVER,Death due to acute mountain sickness
high-altitude illness,636,EVER,Altitude sickness
high-altitude illness,648,EVER,Huseyin Tuncel respiratory problem
high-altitude illness,649,EVER,Song Won-Bin died on 19 May at Balcony due to high altitude sickness
high-altitude illness,666,EVER,Cerebral edema at 6400m at ABC
high-altitude illness,667,EVER,Williams had altitude sickness
high-altitude illness,679,EVER,Tarkeshwari Bhalerao (Rathod) suffered from HAS.
high-altitude illness,684,EVER,Roland Yearwood on 20 May died of HACE
high-altitude illness,687,EVER,Died of AMS at C4
high-altitude illness,697,EVER,Pasang Nuru died in summit attempt (from AMS or exhaustion)
high-altitude illness,698,EVER,"Rambabu Lake suffered from AMS, hallucination at 8300m during summit push"
high-altitude illness,710,AMAD,Hill cracked ribs; Hewitt altitude sickness
high-altitude illness,732,AMAD,None except illness which kept Marjorie Noble in Namche during Ama Dablam climb
high-altitude illness,773,AMAD,Perren altitude sickness
high-altitude illness,779,AMAD,Idema cerebral altitude sickness
high-altitude illness,788,AMAD,Raymond altitude sickness 7th Oct (used Gamov bag & recovered)
high-altitude illness,798,AMAD,Schweiger altitude sickness
high-altitude illness,799,AMAD,"Walker cerebral edema on 31 Oct, went to Pangboche and up to top"
high-altitude illness,813,AMAD,French member's altitude problem
high-altitude illness,836,AMAD,On 22 Oct Llatser had to descend from 200m below the summit to C1 due to vomiting and chest pains
high-altitude illness,852,AMAD,Alexander fell with loose boulder but only bruises but developed pulmonary edema
high-altitude illness,856,AMAD,"Griesbaum got altitude sickness at Lobuche, taken down to Pheriche"
high-altitude illness,858,AMAD,Bruno Mueller altitude sickness
high-altitude illness,890,AMAD,Henkel pulmonary edema and left expedition 16 Oct; Stegar bad asthma
high-altitude illness,908,AMAD,Pemba Dorje fell; Song altitude sickness
high-altitude illness,922,AMAD,Ramli Ahmad suffered from vomit 300m below the summit
high-altitude illness,939,AMAD,Kiriakakis mild pulmonary edema at C1 and down to BC
high-altitude illness,946,AMAD,Munoz suffered from pulmonary edema
high-altitude illness,959,AMAD,"Hotter suffered from high altitude sickness, frostbite"
high-altitude illness,965,AMAD,Munoz German suffered from high altitude sickness at Dingboche and left for Namche on 18 Oct
high-altitude illness,973,AMAD,Beikirch suffered from high altitude sickness on 12 May at 5300m and went down to BC
high-altitude illness,975,AMAD,Vilaplana suffered from HAS on 12 Nov while descending to BC (he was evacuated on 15 Nov by helicopter to Kathmandu)
high-altitude illness,981,AMAD,2 cases of altitude sickness
high-altitude illness,983,AMAD,Hammann altitude sickness
high-altitude illness,984,AMAD,"Had lung edema due to altitude and infection by some viral bacteria, coughing blood before summit; spent 3 days/2 nights on return to Kathmandu at SWACON hospital"
high-altitude illness,987,AMAD,Maeda suffered from high altitude sickness at C2 (cough and fever).
high-altitude illness,991,AMAD,Initial onset of pulmonary edema
high-altitude illness,1008,CHOY,Woerner stranded at C3 with AMS
high-altitude illness,1016,CHOY,Marshall froze several fingers and one toe on Dec 6 and was developing altitude sickness that day; 1 American getting sick on Dec 7; Becik very slight frostbite on nose
high-altitude illness,1027,CHOY,Brent very serious altitude sickness
high-altitude illness,1031,CHOY,De Leo frostbitten fingers and toes (white); 1 Sherpa altitude sickness
high-altitude illness,1038,CHOY,One member altitude sickness; nothing else
high-altitude illness,1040,CHOY,Lorente serious altitude sickness
high-altitude illness,1042,CHOY,Troillet serious pulmonary edema on Aug 30 down to Zangmu hospital
high-altitude illness,1046,CHOY,"Sherpa sick (coughing blood, so weak in summit bid and turned back at 7500m)"
high-altitude illness,1053,CHOY,1 member frostbite which will heal; summiters altitude sickness early in climb
high-altitude illness,1071,CHOY,Rapp altitude sickness
high-altitude illness,1073,CHOY,Altitude sickness by 6 members and kitchen boy
high-altitude illness,1081,CHOY,Lopsang Sherpa pulmonary edema; Lopez felt very cold and would have frozen; Jean hemorrhoids
high-altitude illness,1098,CHOY,One incipient altitude sickness
high-altitude illness,1104,CHOY,Casabona altitude sickness & left ABC 16th May
high-altitude illness,1121,CHOY,De Metz acute mountain sickness & pneumonia (edema) at BC requiring emergency return to Lhasa and flight to France
high-altitude illness,1163,CHOY,Hiroshi Oya (Japanese) died on 6th Oct from probably cerebral edema; Ninomiya altitude sickness; no serious Kazakhs sickness
high-altitude illness,1170,CHOY,Olschuetzer altitude sickness
high-altitude illness,1173,CHOY,Koehler altitude sick and left early
high-altitude illness,1184,CHOY,"Cardinal serious altitude sickness at ABC; Collet, Oddoux, Vouillamoz and Disserens left 5th & 7th Oct; frostbite Poirier in C2 but probably lose no toes"
high-altitude illness,1187,CHOY,The cook suffered altitude sickness & returned to KTM
high-altitude illness,1189,CHOY,Arnett altitude sickness
high-altitude illness,1191,CHOY,Nothing serious; slightly frostbitten nose of Nichols; Cook cerebral edema
high-altitude illness,1226,CHOY,Ospina and Camargo altitude sickness
high-altitude illness,1243,CHOY,Hayashi head and altitude sickness
high-altitude illness,1244,CHOY,Kagawa altitude sickness and left 26 April; no other serious problems
