acc_id,tag,prob,tag_id,peakid,accidents,new_tag
1244,lack of experience,0.5668918490409851,16,CHOY,Kagawa altitude sickness and left 26 April; no other serious problems,lack of experience
1245,people falling,0.5516564249992371,25,CHOY,"Hsieh suffered hemorrhage in brain cortex, affected vision and legs coordination (used oxygen to descend and is slowly getting better)",people falling
1246,frostbite,0.985688328742981,6,CHOY,Trumpfheller & Huber frostbitten fingers; Riess altitude sickness (lungs) and left early,frostbite
1246,respiratory problems,0.9670777916908264,31,CHOY,Trumpfheller & Huber frostbitten fingers; Riess altitude sickness (lungs) and left early,respiratory problems
1246,extreme cold,0.9598965644836426,5,CHOY,Trumpfheller & Huber frostbitten fingers; Riess altitude sickness (lungs) and left early,extreme cold
1246,lack of fitness,0.8145424127578735,17,CHOY,Trumpfheller & Huber frostbitten fingers; Riess altitude sickness (lungs) and left early,lack of fitness
1246,inadequate preparation,0.5937828421592712,15,CHOY,Trumpfheller & Huber frostbitten fingers; Riess altitude sickness (lungs) and left early,inadequate preparation
1246,lack of experience,0.523607611656189,16,CHOY,Trumpfheller & Huber frostbitten fingers; Riess altitude sickness (lungs) and left early,lack of experience
1247,respiratory problems,0.9894262552261353,31,CHOY,Faulds-Smith bad altitude sickness but stayed until all teams finished,respiratory problems
1247,acute mountain sickness (AMS),0.917518138885498,0,CHOY,Faulds-Smith bad altitude sickness but stayed until all teams finished,high-altitude illness
1247,lack of fitness,0.6222292184829712,17,CHOY,Faulds-Smith bad altitude sickness but stayed until all teams finished,lack of fitness
1247,pulmonary edema (HAPE),0.554233968257904,9,CHOY,Faulds-Smith bad altitude sickness but stayed until all teams finished,high-altitude illness
1248,respiratory problems,0.9245637059211731,31,CHOY,Nothing but very hoarse throat,respiratory problems
1248,inadequate preparation,0.6539910435676575,15,CHOY,Nothing but very hoarse throat,inadequate preparation
1248,lack of experience,0.5417580604553223,16,CHOY,Nothing but very hoarse throat,lack of experience
1249,medical issues (not altitude-related),0.9702032208442688,32,CHOY,Nothing except Haston's infected hip,medical issues (not altitude-related)
1249,broken bones,0.5928479433059692,29,CHOY,Nothing except Haston's infected hip,medical issues (not altitude-related)
1250,lack of fitness,0.8102096319198608,17,CHOY,Only Milosevic's fatal sickness,lack of fitness
1251,respiratory problems,0.9975645542144775,31,CHOY,Richardson bad pulmonary edema at C2; Durga Tamang slight frostbitten toes,respiratory problems
1251,extreme cold,0.7459670901298523,5,CHOY,Richardson bad pulmonary edema at C2; Durga Tamang slight frostbitten toes,extreme cold
1251,pulmonary edema (HAPE),0.7375223636627197,9,CHOY,Richardson bad pulmonary edema at C2; Durga Tamang slight frostbitten toes,high-altitude illness
1251,frostbite,0.6924253106117249,6,CHOY,Richardson bad pulmonary edema at C2; Durga Tamang slight frostbitten toes,frostbite
1251,heart problems,0.5636106729507446,27,CHOY,Richardson bad pulmonary edema at C2; Durga Tamang slight frostbitten toes,medical issues (not altitude-related)
1251,medical issues (not altitude-related),0.5231965780258179,32,CHOY,Richardson bad pulmonary edema at C2; Durga Tamang slight frostbitten toes,medical issues (not altitude-related)
1252,rockfall,0.9804016947746277,19,CHOY,Di Giorgio's left knee hit by a falling piece of rock,rockfall
1252,steep rock,0.8515333533287048,23,CHOY,Di Giorgio's left knee hit by a falling piece of rock,steep rock
1252,people falling,0.7923175692558289,25,CHOY,Di Giorgio's left knee hit by a falling piece of rock,people falling
1252,broken bones,0.6432785987854004,29,CHOY,Di Giorgio's left knee hit by a falling piece of rock,medical issues (not altitude-related)
1253,frostbite,0.9646100401878357,6,CHOY,2 cases of mild frostbite on toes,frostbite
1253,extreme cold,0.8434557914733887,5,CHOY,2 cases of mild frostbite on toes,extreme cold
1253,hypothermia,0.6667699813842773,12,CHOY,2 cases of mild frostbite on toes,hypothermia
1254,respiratory problems,0.999415397644043,31,CHOY,Passino pneumonia,respiratory problems
1254,lack of fitness,0.7106611728668213,17,CHOY,Passino pneumonia,lack of fitness
1254,extreme cold,0.6140453219413757,5,CHOY,Passino pneumonia,extreme cold
1254,medical issues (not altitude-related),0.5186011791229248,32,CHOY,Passino pneumonia,medical issues (not altitude-related)
1255,steep rock,0.7689496278762817,23,CHOY,M. Rusconi suspected edema but returned to climb Ok,steep rock
1256,respiratory problems,0.9883728623390198,31,CHOY,Raventos altitude sickness,respiratory problems
1256,acute mountain sickness (AMS),0.9062246680259705,0,CHOY,Raventos altitude sickness,high-altitude illness
1256,steep rock,0.5897270441055298,23,CHOY,Raventos altitude sickness,steep rock
1257,frostbite,0.9974536895751953,6,CHOY,"Morel and Zwyssig frostbite (Morel will lose one finger tip, Zwyssig may lose tips of toes)",frostbite
1257,extreme cold,0.9665454626083374,5,CHOY,"Morel and Zwyssig frostbite (Morel will lose one finger tip, Zwyssig may lose tips of toes)",extreme cold
1258,people falling,0.7364550232887268,25,CHOY,Moeller had bad edema and left 25 April; Holger Kloss injured knee 8 May (one leg into crevasse),people falling
1258,lack of fitness,0.6979565620422363,17,CHOY,Moeller had bad edema and left 25 April; Holger Kloss injured knee 8 May (one leg into crevasse),lack of fitness
1258,steep rock,0.6962943077087402,23,CHOY,Moeller had bad edema and left 25 April; Holger Kloss injured knee 8 May (one leg into crevasse),steep rock
1259,frostbite,0.9927341938018799,6,CHOY,Gelhardt and Hoffman frostbite,frostbite
1259,extreme cold,0.990063488483429,5,CHOY,Gelhardt and Hoffman frostbite,extreme cold
1259,hypothermia,0.7890452146530151,12,CHOY,Gelhardt and Hoffman frostbite,hypothermia
1259,icefall,0.6441678404808044,14,CHOY,Gelhardt and Hoffman frostbite,icefall
1260,respiratory problems,0.9929454922676086,31,CHOY,Only Barnard's bad throat,respiratory problems
1260,medical issues (not altitude-related),0.9654440879821777,32,CHOY,Only Barnard's bad throat,medical issues (not altitude-related)
1262,lack of experience,0.9162312150001526,16,CHOY,Nothing,lack of experience
1262,inadequate preparation,0.8724616169929504,15,CHOY,Nothing,inadequate preparation
1262,lack of fitness,0.7703445553779602,17,CHOY,Nothing,lack of fitness
1263,medical issues (not altitude-related),0.9638966917991638,32,CHOY,Her Gen-Soo stomach trouble; Tarke Sherpa throat ailment,medical issues (not altitude-related)
1263,stomach problems,0.8501664400100708,26,CHOY,Her Gen-Soo stomach trouble; Tarke Sherpa throat ailment,stomach problems
1263,acute mountain sickness (AMS),0.7687784433364868,0,CHOY,Her Gen-Soo stomach trouble; Tarke Sherpa throat ailment,high-altitude illness
1263,respiratory problems,0.7057827711105347,31,CHOY,Her Gen-Soo stomach trouble; Tarke Sherpa throat ailment,respiratory problems
1265,medical issues (not altitude-related),0.9899573922157288,32,CHOY,Tobita eye problem; no other problems,medical issues (not altitude-related)
1267,exhaustion,0.9981462955474854,4,CHOY,Nichols acute exhaustion,exhaustion
1268,stomach problems,0.9707139134407043,26,CHOY,Only Johnston diarrhea,stomach problems
1268,lack of experience,0.6462021470069885,16,CHOY,Only Johnston diarrhea,lack of experience
1269,frostbite,0.9873928427696228,6,CHOY,Very slightly frostbitten fingers,frostbite
1269,extreme cold,0.9071099162101746,5,CHOY,Very slightly frostbitten fingers,extreme cold
1270,frostbite,0.9941799640655518,6,CHOY,Armand badly frostbitten 10 fingers (slightly) toes (took long time photographing),frostbite
1270,extreme cold,0.9735710024833679,5,CHOY,Armand badly frostbitten 10 fingers (slightly) toes (took long time photographing),extreme cold
1271,frostbite,0.9889915585517883,6,CHOY,Very slight frostbitten toes,frostbite
1271,extreme cold,0.7974591851234436,5,CHOY,Very slight frostbitten toes,extreme cold
1272,blood clot,0.9640595316886902,30,CHOY,Broglie altitude sickness and frostbite; cerebral bloodclot in brain. Zimmer-Conrad slight frostbite,medical issues (not altitude-related)
1272,frostbite,0.8981426954269409,6,CHOY,Broglie altitude sickness and frostbite; cerebral bloodclot in brain. Zimmer-Conrad slight frostbite,frostbite
1273,respiratory problems,0.985878050327301,31,CHOY,Saether altitude sickness (both cerebral and pulmonary); Larsen left eye got bruised but recovered,respiratory problems
1274,lack of experience,0.7431885004043579,16,CHOY,Dowd altitude problems and left about 30 Sept; nothing else serious,lack of experience
1275,medical issues (not altitude-related),0.9952161312103271,32,CHOY,Leader cerebral edema (reached C2 & went down sick on 18th); nothing else,medical issues (not altitude-related)
1275,cerebral edema (HACE),0.7739856243133545,11,CHOY,Leader cerebral edema (reached C2 & went down sick on 18th); nothing else,high-altitude illness
1277,broken bones,0.9992218017578125,29,CHOY,Kunga Sherpa slipped at C1 and broke bone in elbow; Lambert chest infection and left 20 Oct,medical issues (not altitude-related)
1277,people falling,0.9785170555114746,25,CHOY,Kunga Sherpa slipped at C1 and broke bone in elbow; Lambert chest infection and left 20 Oct,people falling
1277,respiratory problems,0.6626294851303101,31,CHOY,Kunga Sherpa slipped at C1 and broke bone in elbow; Lambert chest infection and left 20 Oct,respiratory problems
1277,steep rock,0.5966479182243347,23,CHOY,Kunga Sherpa slipped at C1 and broke bone in elbow; Lambert chest infection and left 20 Oct,steep rock
1277,lack of experience,0.5633820295333862,16,CHOY,Kunga Sherpa slipped at C1 and broke bone in elbow; Lambert chest infection and left 20 Oct,lack of experience
1278,lack of fitness,0.9085553288459778,17,CHOY,Berti sick from about 22 Sept and stopped climbing,lack of fitness
1278,stomach problems,0.8546929955482483,26,CHOY,Berti sick from about 22 Sept and stopped climbing,stomach problems
1278,exhaustion,0.800197184085846,4,CHOY,Berti sick from about 22 Sept and stopped climbing,exhaustion
1278,steep rock,0.7876837849617004,23,CHOY,Berti sick from about 22 Sept and stopped climbing,steep rock
1278,lack of experience,0.6863138675689697,16,CHOY,Berti sick from about 22 Sept and stopped climbing,lack of experience
1278,respiratory problems,0.6848053932189941,31,CHOY,Berti sick from about 22 Sept and stopped climbing,respiratory problems
1278,acute mountain sickness (AMS),0.5907692313194275,0,CHOY,Berti sick from about 22 Sept and stopped climbing,high-altitude illness
1278,mental stress,0.5823721885681152,18,CHOY,Berti sick from about 22 Sept and stopped climbing,mental stress
1278,medical issues (not altitude-related),0.540087103843689,32,CHOY,Berti sick from about 22 Sept and stopped climbing,medical issues (not altitude-related)
1279,stomach problems,0.9974220395088196,26,CHOY,Some kind of health (stomach) problem,stomach problems
1279,medical issues (not altitude-related),0.9018468260765076,32,CHOY,Some kind of health (stomach) problem,medical issues (not altitude-related)
1280,lack of experience,0.9162312150001526,16,CHOY,Nothing,lack of experience
1280,inadequate preparation,0.8724616169929504,15,CHOY,Nothing,inadequate preparation
1280,lack of fitness,0.7703445553779602,17,CHOY,Nothing,lack of fitness
1281,lack of fitness,0.957729697227478,17,CHOY,Buendia developed symptoms of altitude sickness and left ABC (also lost motivation),lack of fitness
1281,inadequate preparation,0.7902176380157471,15,CHOY,Buendia developed symptoms of altitude sickness and left ABC (also lost motivation),inadequate preparation
1281,acute mountain sickness (AMS),0.7756133079528809,0,CHOY,Buendia developed symptoms of altitude sickness and left ABC (also lost motivation),high-altitude illness
1281,lack of experience,0.767052173614502,16,CHOY,Buendia developed symptoms of altitude sickness and left ABC (also lost motivation),lack of experience
1281,getting lost,0.5933861136436462,7,CHOY,Buendia developed symptoms of altitude sickness and left ABC (also lost motivation),getting lost
1282,medical issues (not altitude-related),0.9449995160102844,32,CHOY,Lang had to leave the expedition due to torn old wound on lower right leg - swollen muscles at ABC on 13 Sept (came to KTM on 17 Sept),medical issues (not altitude-related)
1282,people falling,0.6384168267250061,25,CHOY,Lang had to leave the expedition due to torn old wound on lower right leg - swollen muscles at ABC on 13 Sept (came to KTM on 17 Sept),people falling
1283,respiratory problems,0.9991071820259094,31,CHOY,Alfaro bronchitis in C2 on 21 Sept,respiratory problems
1284,acute mountain sickness (AMS),0.9285709261894226,0,CHOY,Phu Dorje Sherpa altitude sickness & Mingma Sherpa stomach problem; Wendel knee problem,high-altitude illness
1284,stomach problems,0.9025188088417053,26,CHOY,Phu Dorje Sherpa altitude sickness & Mingma Sherpa stomach problem; Wendel knee problem,stomach problems
1285,frostbite,0.9679457545280457,6,CHOY,Nothing except Heider slightly frostbitten fingers (not warm gloves),frostbite
1285,extreme cold,0.9635676741600037,5,CHOY,Nothing except Heider slightly frostbitten fingers (not warm gloves),extreme cold
1285,inadequate preparation,0.9558560848236084,15,CHOY,Nothing except Heider slightly frostbitten fingers (not warm gloves),inadequate preparation
1286,respiratory problems,0.9970555305480957,31,CHOY,Lima respiratory problem and left 30 April,respiratory problems
1286,pulmonary edema (HAPE),0.8241569399833679,9,CHOY,Lima respiratory problem and left 30 April,high-altitude illness
1286,acute mountain sickness (AMS),0.6990415453910828,0,CHOY,Lima respiratory problem and left 30 April,high-altitude illness
1288,respiratory problems,0.9913079738616943,31,CHOY,Ramos lower hip may be frostbitten from constant cough,respiratory problems
1288,medical issues (not altitude-related),0.9654237627983093,32,CHOY,Ramos lower hip may be frostbitten from constant cough,medical issues (not altitude-related)
1288,frostbite,0.9416204690933228,6,CHOY,Ramos lower hip may be frostbitten from constant cough,frostbite
1288,hypothermia,0.7998145222663879,12,CHOY,Ramos lower hip may be frostbitten from constant cough,hypothermia
1289,respiratory problems,0.9984942078590393,31,CHOY,Escalano serious pulmonary edema and used oxygen in ABC when sick (left ABC 21 Apr),respiratory problems
1289,pulmonary edema (HAPE),0.7739533185958862,9,CHOY,Escalano serious pulmonary edema and used oxygen in ABC when sick (left ABC 21 Apr),high-altitude illness
1290,respiratory problems,0.9982092380523682,31,CHOY,Schlattinger altitude sickness in lung (HAPE),respiratory problems
1291,respiratory problems,0.8079513311386108,31,CHOY,Baldo incipient altitude sickness,respiratory problems
1291,inadequate preparation,0.6428772211074829,15,CHOY,Baldo incipient altitude sickness,inadequate preparation
1292,acute mountain sickness (AMS),0.709890604019165,0,CHOY,Incipient altitude sickness,high-altitude illness
1292,inadequate preparation,0.7097734212875366,15,CHOY,Incipient altitude sickness,inadequate preparation
1292,respiratory problems,0.6315000653266907,31,CHOY,Incipient altitude sickness,respiratory problems
1293,respiratory problems,0.9989121556282043,31,CHOY,Stam pulmonary edema (left team 10 May and returned to BC 18 May); Chhong Rinzee collapsed dead,respiratory problems
1293,heart problems,0.86775803565979,27,CHOY,Stam pulmonary edema (left team 10 May and returned to BC 18 May); Chhong Rinzee collapsed dead,medical issues (not altitude-related)
1293,people falling,0.6847316026687622,25,CHOY,Stam pulmonary edema (left team 10 May and returned to BC 18 May); Chhong Rinzee collapsed dead,people falling
1293,medical issues (not altitude-related),0.6549885272979736,32,CHOY,Stam pulmonary edema (left team 10 May and returned to BC 18 May); Chhong Rinzee collapsed dead,medical issues (not altitude-related)
1293,inadequate preparation,0.5258954763412476,15,CHOY,Stam pulmonary edema (left team 10 May and returned to BC 18 May); Chhong Rinzee collapsed dead,inadequate preparation
1294,people falling,0.9944682717323303,25,CHOY,Cinnamond fell into crevasse; Kelly got severe diarrhea and toothache,people falling
1294,stomach problems,0.9159322381019592,26,CHOY,Cinnamond fell into crevasse; Kelly got severe diarrhea and toothache,stomach problems
1294,steep rock,0.7489809393882751,23,CHOY,Cinnamond fell into crevasse; Kelly got severe diarrhea and toothache,steep rock
1294,glacial crevasses,0.6990252733230591,8,CHOY,Cinnamond fell into crevasse; Kelly got severe diarrhea and toothache,glacial crevasses
1294,extreme cold,0.5697835683822632,5,CHOY,Cinnamond fell into crevasse; Kelly got severe diarrhea and toothache,extreme cold
1295,heart problems,0.9977700710296631,27,CHOY,D. Weibel heart problem from ABC,medical issues (not altitude-related)
1296,frostbite,0.9989414215087891,6,CHOY,2nd degree frostbite of three last fingers of right hand of Dal Cin on Oct 2 while summiting,frostbite
1296,extreme cold,0.9954059720039368,5,CHOY,2nd degree frostbite of three last fingers of right hand of Dal Cin on Oct 2 while summiting,extreme cold
1296,steep rock,0.8033084273338318,23,CHOY,2nd degree frostbite of three last fingers of right hand of Dal Cin on Oct 2 while summiting,steep rock
1296,hypothermia,0.6987681984901428,12,CHOY,2nd degree frostbite of three last fingers of right hand of Dal Cin on Oct 2 while summiting,hypothermia
1297,respiratory problems,0.9991943836212158,31,CHOY,Henriksen throat infection,respiratory problems
1297,medical issues (not altitude-related),0.8824898600578308,32,CHOY,Henriksen throat infection,medical issues (not altitude-related)
1298,respiratory problems,0.998889684677124,31,CHOY,Faulstich incipient pneumonia & used O2 in ABC at night; Liebold bad bronchitis; Eisenberger cerebral edema at 8000m; Waaz frostbitten nose; Lhaka Tshering bad throat infection; Liebold & Lhakpa Tshering left team about 24 Sept,respiratory problems
1298,extreme cold,0.8212111592292786,5,CHOY,Faulstich incipient pneumonia & used O2 in ABC at night; Liebold bad bronchitis; Eisenberger cerebral edema at 8000m; Waaz frostbitten nose; Lhaka Tshering bad throat infection; Liebold & Lhakpa Tshering left team about 24 Sept,extreme cold
1299,frostbite,0.9934103488922119,6,CHOY,"Pensa frostbitten nose, right thumb, toes of both feet during the summit climb",frostbite
1299,extreme cold,0.9912421107292175,5,CHOY,"Pensa frostbitten nose, right thumb, toes of both feet during the summit climb",extreme cold
1299,broken bones,0.9032678604125977,29,CHOY,"Pensa frostbitten nose, right thumb, toes of both feet during the summit climb",medical issues (not altitude-related)
1300,frostbite,0.9580610990524292,6,CHOY,Only Nardi's slightly frostbitten toes,frostbite
1300,extreme cold,0.872685432434082,5,CHOY,Only Nardi's slightly frostbitten toes,extreme cold
1300,inadequate preparation,0.5117639303207397,15,CHOY,Only Nardi's slightly frostbitten toes,inadequate preparation
1301,extreme cold,0.9833164215087891,5,CHOY,Numb toes and fingers,extreme cold
1301,hypothermia,0.9258946776390076,12,CHOY,Numb toes and fingers,hypothermia
1301,frostbite,0.7868966460227966,6,CHOY,Numb toes and fingers,frostbite
1301,exhaustion,0.7548943758010864,4,CHOY,Numb toes and fingers,exhaustion
1301,lack of experience,0.6981058716773987,16,CHOY,Numb toes and fingers,lack of experience
1301,inadequate preparation,0.5430452823638916,15,CHOY,Numb toes and fingers,inadequate preparation
1302,broken bones,0.9633598327636719,29,CHOY,Dislocation of shoulder joint (right hand) of Ota while climbing,medical issues (not altitude-related)
1302,steep rock,0.6809079051017761,23,CHOY,Dislocation of shoulder joint (right hand) of Ota while climbing,steep rock
1303,respiratory problems,0.9991282224655151,31,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,respiratory problems
1303,heart problems,0.9873074293136597,27,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,medical issues (not altitude-related)
1303,getting lost,0.9605934619903564,7,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,getting lost
1303,lack of fitness,0.8729072213172913,17,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,lack of fitness
1303,medical issues (not altitude-related),0.8611504435539246,32,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,medical issues (not altitude-related)
1303,pulmonary edema (HAPE),0.8060614466667175,9,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,high-altitude illness
1303,people falling,0.6912906169891357,25,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,people falling
1303,lack of experience,0.6567923426628113,16,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd,lack of experience
1304,respiratory problems,0.9992831349372864,31,CHOY,Brosig had very bad cough,respiratory problems
1304,medical issues (not altitude-related),0.9200507402420044,32,CHOY,Brosig had very bad cough,medical issues (not altitude-related)
1305,lack of experience,0.851248025894165,16,CHOY,Nothing except Okuda's temporary blindness,lack of experience
1306,frostbite,0.9948278665542603,6,CHOY,"Slight frostbite by summiters (Beloki: toes, Inurrategi: toes)",frostbite
1306,extreme cold,0.8740297555923462,5,CHOY,"Slight frostbite by summiters (Beloki: toes, Inurrategi: toes)",extreme cold
1306,hypothermia,0.5625649094581604,12,CHOY,"Slight frostbite by summiters (Beloki: toes, Inurrategi: toes)",hypothermia
1306,steep rock,0.556772768497467,23,CHOY,"Slight frostbite by summiters (Beloki: toes, Inurrategi: toes)",steep rock
1307,frostbite,0.9544873237609863,6,CHOY,Rai minor frostbite; Carr died of heart attack,frostbite
1307,hypothermia,0.670249879360199,12,CHOY,Rai minor frostbite; Carr died of heart attack,hypothermia
1308,respiratory problems,0.9986746311187744,31,CHOY,Cook in ABC Gopal Gurung got pulmonary edema and left; nothing else serious,respiratory problems
1308,medical issues (not altitude-related),0.9963050484657288,32,CHOY,Cook in ABC Gopal Gurung got pulmonary edema and left; nothing else serious,medical issues (not altitude-related)
1308,pulmonary edema (HAPE),0.893417239189148,9,CHOY,Cook in ABC Gopal Gurung got pulmonary edema and left; nothing else serious,high-altitude illness
1308,lack of experience,0.5939247608184814,16,CHOY,Cook in ABC Gopal Gurung got pulmonary edema and left; nothing else serious,lack of experience
1308,heart problems,0.5250048041343689,27,CHOY,Cook in ABC Gopal Gurung got pulmonary edema and left; nothing else serious,medical issues (not altitude-related)
1309,broken bones,0.9994633793830872,29,CHOY,Hoek Van Dyke fell and broke ribs; Boslooper 1 frostbitten finger,medical issues (not altitude-related)
1309,people falling,0.9962690472602844,25,CHOY,Hoek Van Dyke fell and broke ribs; Boslooper 1 frostbitten finger,people falling
1309,lack of fitness,0.742626428604126,17,CHOY,Hoek Van Dyke fell and broke ribs; Boslooper 1 frostbitten finger,lack of fitness
1309,extreme cold,0.5911808609962463,5,CHOY,Hoek Van Dyke fell and broke ribs; Boslooper 1 frostbitten finger,extreme cold
1309,frostbite,0.5786503553390503,6,CHOY,Hoek Van Dyke fell and broke ribs; Boslooper 1 frostbitten finger,frostbite
1310,respiratory problems,0.9986376762390137,31,CHOY,Giesseler and Simon pulmonary edema,respiratory problems
1310,pulmonary edema (HAPE),0.6346560716629028,9,CHOY,Giesseler and Simon pulmonary edema,high-altitude illness
1310,heart problems,0.5294021368026733,27,CHOY,Giesseler and Simon pulmonary edema,medical issues (not altitude-related)
1311,respiratory problems,0.998727560043335,31,CHOY,Sore throat of Dellupi,respiratory problems
1311,medical issues (not altitude-related),0.5125177502632141,32,CHOY,Sore throat of Dellupi,medical issues (not altitude-related)
1312,extreme cold,0.8563097715377808,5,CHOY,Held cerebral edema 13 May and evacuated to ABC; Becker frostbitten fingers; Welkisch died from cerebral edema,extreme cold
1312,frostbite,0.8215870261192322,6,CHOY,Held cerebral edema 13 May and evacuated to ABC; Becker frostbitten fingers; Welkisch died from cerebral edema,frostbite
1312,cerebral edema (HACE),0.7248746752738953,11,CHOY,Held cerebral edema 13 May and evacuated to ABC; Becker frostbitten fingers; Welkisch died from cerebral edema,high-altitude illness
1313,stomach problems,0.9928578734397888,26,CHOY,Aprin stomach trouble; Gavin very high pulse,stomach problems
1313,medical issues (not altitude-related),0.5899378657341003,32,CHOY,Aprin stomach trouble; Gavin very high pulse,medical issues (not altitude-related)
1314,respiratory problems,0.9776688814163208,31,CHOY,Pemba Rinzi's altitude sickness,respiratory problems
1314,acute mountain sickness (AMS),0.9320718050003052,0,CHOY,Pemba Rinzi's altitude sickness,high-altitude illness
1315,respiratory problems,0.9977867007255554,31,CHOY,Nothing except Mansfield's slight lung infection,respiratory problems
1315,medical issues (not altitude-related),0.985981285572052,32,CHOY,Nothing except Mansfield's slight lung infection,medical issues (not altitude-related)
1316,extreme cold,0.9936625957489014,5,CHOY,K. Suzuki badly frostbitten fingers of both hands on summit from taking off gloves,extreme cold
1316,frostbite,0.9924268126487732,6,CHOY,K. Suzuki badly frostbitten fingers of both hands on summit from taking off gloves,frostbite
1316,steep rock,0.6763259172439575,23,CHOY,K. Suzuki badly frostbitten fingers of both hands on summit from taking off gloves,steep rock
1316,hypothermia,0.6572263836860657,12,CHOY,K. Suzuki badly frostbitten fingers of both hands on summit from taking off gloves,hypothermia
1318,frostbite,0.996717095375061,6,CHOY,Toussaint bad frostbite (got it on fixed ropes),frostbite
1318,extreme cold,0.990543007850647,5,CHOY,Toussaint bad frostbite (got it on fixed ropes),extreme cold
1318,equipment failure,0.8102932572364807,3,CHOY,Toussaint bad frostbite (got it on fixed ropes),equipment failure
1318,hypothermia,0.6085265278816223,12,CHOY,Toussaint bad frostbite (got it on fixed ropes),hypothermia
1319,acute mountain sickness (AMS),0.594278872013092,0,CHOY,Tetsugo Oketa altitude problem and spent time in ABC; Sato also altitude sick and snowblind,high-altitude illness
1319,snowfall,0.5240069627761841,22,CHOY,Tetsugo Oketa altitude problem and spent time in ABC; Sato also altitude sick and snowblind,weather-related issues
1320,frostbite,0.992750346660614,6,CHOY,Barouchas death; Sona Dendu badly frostbitten big toes; Styllus mildly frostbitten nose,frostbite
1320,extreme cold,0.9732043147087097,5,CHOY,Barouchas death; Sona Dendu badly frostbitten big toes; Styllus mildly frostbitten nose,extreme cold
1320,broken bones,0.706394612789154,29,CHOY,Barouchas death; Sona Dendu badly frostbitten big toes; Styllus mildly frostbitten nose,medical issues (not altitude-related)
1321,lack of experience,0.9162312150001526,16,CHOY,Nothing,lack of experience
1321,inadequate preparation,0.8724616169929504,15,CHOY,Nothing,inadequate preparation
1321,lack of fitness,0.7703445553779602,17,CHOY,Nothing,lack of fitness
1322,frostbite,0.9595841765403748,6,CHOY,Frostbitten fingers (slight) and toes (more serious),frostbite
1322,extreme cold,0.8957597017288208,5,CHOY,Frostbitten fingers (slight) and toes (more serious),extreme cold
1323,rockfall,0.9588651657104492,19,CHOY,Bucher's upper lip cut by a falling stone (healing well),rockfall
1323,steep rock,0.5248498916625977,23,CHOY,Bucher's upper lip cut by a falling stone (healing well),steep rock
1324,medical issues (not altitude-related),0.8488171696662903,32,CHOY,Schreve's retinal hemmorhage,medical issues (not altitude-related)
1325,respiratory problems,0.9982872009277344,31,CHOY,Leader's chest infection; nothing else,respiratory problems
1325,medical issues (not altitude-related),0.9939543008804321,32,CHOY,Leader's chest infection; nothing else,medical issues (not altitude-related)
1326,broken bones,0.9994320869445801,29,CHOY,Perez Cerdan fractured his right palm,medical issues (not altitude-related)
1326,medical issues (not altitude-related),0.6826760172843933,32,CHOY,Perez Cerdan fractured his right palm,medical issues (not altitude-related)
1326,people falling,0.5914047956466675,25,CHOY,Perez Cerdan fractured his right palm,people falling
1327,stomach problems,0.998561441898346,26,CHOY,Only bad diarrhea,stomach problems
1327,inadequate preparation,0.9133704900741577,15,CHOY,Only bad diarrhea,inadequate preparation
1328,respiratory problems,0.9990074038505554,31,CHOY,Sundstrom's pulmonary edema,respiratory problems
1328,medical issues (not altitude-related),0.942364513874054,32,CHOY,Sundstrom's pulmonary edema,medical issues (not altitude-related)
1328,pulmonary edema (HAPE),0.5637961030006409,9,CHOY,Sundstrom's pulmonary edema,high-altitude illness
1329,respiratory problems,0.9991497993469238,31,CHOY,Kubicek throat infection,respiratory problems
1329,medical issues (not altitude-related),0.9501169323921204,32,CHOY,Kubicek throat infection,medical issues (not altitude-related)
1330,respiratory problems,0.9915294647216797,31,CHOY,Aljoofri pulmonary edema; Ee frostbitten fingers,respiratory problems
1330,extreme cold,0.9636544585227966,5,CHOY,Aljoofri pulmonary edema; Ee frostbitten fingers,extreme cold
1330,heart problems,0.7942955493927002,27,CHOY,Aljoofri pulmonary edema; Ee frostbitten fingers,medical issues (not altitude-related)
1330,frostbite,0.6745156049728394,6,CHOY,Aljoofri pulmonary edema; Ee frostbitten fingers,frostbite
1330,pulmonary edema (HAPE),0.5533513426780701,9,CHOY,Aljoofri pulmonary edema; Ee frostbitten fingers,high-altitude illness
1331,medical issues (not altitude-related),0.7620623111724854,32,CHOY,Cook's cerebral edema,medical issues (not altitude-related)
